run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	instrument_platform	instrument_model	experiment_alias	fastq_bytes	fastq_ftp	submitted_bytes	submitted_ftp	sra_bytes	sra_ftp	sample_alias	bam_ftp	bam_bytes
SRR19762624	SAMN29221500	SRX15807431	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	NA19026_batch15_rep1	1324767481;1327013831	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/024/SRR19762624/SRR19762624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/024/SRR19762624/SRR19762624_2.fastq.gz			1898458710	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/024/SRR19762624/SRR19762624.lite	NA19026		
SRR19762632	SAMN29221448	SRX15807426	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	NA18555_batch01_rep1	1580902554;1583538682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/032/SRR19762632/SRR19762632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/032/SRR19762632/SRR19762632_2.fastq.gz			2249227281	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/032/SRR19762632/SRR19762632.lite	NA18555		
SRR19762639	SAMN29221441	SRX15807419	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	NA18536_batch01_rep1	1329895260;1333201949	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/039/SRR19762639/SRR19762639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/039/SRR19762639/SRR19762639_2.fastq.gz			1893518343	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/039/SRR19762639/SRR19762639.lite	NA18536		
SRR19762644	SAMN29221406	SRX15807408	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	NA11933_batch09_rep1	1346046706;1351484251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/044/SRR19762644/SRR19762644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/044/SRR19762644/SRR19762644_2.fastq.gz			1947255165	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/044/SRR19762644/SRR19762644.lite	NA11933		
SRR19762645	SAMN29221408	SRX15807410	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	NA12046_batch10_rep1	1606454713;1616279362	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/045/SRR19762645/SRR19762645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/045/SRR19762645/SRR19762645_2.fastq.gz			2290071354	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/045/SRR19762645/SRR19762645.lite	NA12046		
SRR19762650	SAMN29221400	SRX15807402	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG04235_batch14_rep1	1791466662;1793785999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/050/SRR19762650/SRR19762650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/050/SRR19762650/SRR19762650_2.fastq.gz			2569574809	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/050/SRR19762650/SRR19762650.lite	HG04235		
SRR19762661	SAMN29221355	SRX15807393	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG03868_batch12_rep1	1234836634;1235548078	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/061/SRR19762661/SRR19762661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/061/SRR19762661/SRR19762661_2.fastq.gz			1779890707	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/061/SRR19762661/SRR19762661.lite	HG03868		
SRR19762663	SAMN29221352	SRX15807390	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG03862_batch06_rep1	1310041599;1326515513	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/063/SRR19762663/SRR19762663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/063/SRR19762663/SRR19762663_2.fastq.gz			1873234912	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/063/SRR19762663/SRR19762663.lite	HG03862		
SRR19762664	SAMN29221350	SRX15807388	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG03858_batch11_rep1	1418177500;1421779852	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/064/SRR19762664/SRR19762664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/064/SRR19762664/SRR19762664_2.fastq.gz			2061512311	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/064/SRR19762664/SRR19762664.lite	HG03858		
SRR19762665	SAMN29220953	SRX15807387	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG00244_batch17_rep1	3313502806;3312580853	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/065/SRR19762665/SRR19762665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/065/SRR19762665/SRR19762665_2.fastq.gz			4720051631	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/065/SRR19762665/SRR19762665.lite	HG00244		
SRR19762667	SAMN29221353	SRX15807391	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG03864_batch16_rep1	1527344384;1542925398	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/067/SRR19762667/SRR19762667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/067/SRR19762667/SRR19762667_2.fastq.gz			2264877012	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/067/SRR19762667/SRR19762667.lite	HG03864		
SRR19762681	SAMN29221302	SRX15807377	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG03514_batch10_rep1	1585885236;1594357015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/081/SRR19762681/SRR19762681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/081/SRR19762681/SRR19762681_2.fastq.gz			2250116657	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/081/SRR19762681/SRR19762681.lite	HG03514		
SRR19762682	SAMN29221299	SRX15807372	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG03485_batch04_rep1	1294621559;1297711745	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/082/SRR19762682/SRR19762682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/082/SRR19762682/SRR19762682_2.fastq.gz			1888168605	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/082/SRR19762682/SRR19762682.lite	HG03485		
SRR19762684	SAMN29221258	SRX15807369	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG03019_batch13_rep1	1621831445;1624528114	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/084/SRR19762684/SRR19762684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/084/SRR19762684/SRR19762684_2.fastq.gz			2323008574	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/084/SRR19762684/SRR19762684.lite	HG03019		
SRR19762686	SAMN29221255	SRX15807366	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02981_batch12_rep1	1668395974;1670142957	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/086/SRR19762686/SRR19762686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/086/SRR19762686/SRR19762686_2.fastq.gz			2398282876	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/086/SRR19762686/SRR19762686.lite	HG02981		
SRR19762691	SAMN29221251	SRX15807362	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02968_batch04_rep1	1139344088;1141634136	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/091/SRR19762691/SRR19762691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/091/SRR19762691/SRR19762691_2.fastq.gz			1670179853	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/091/SRR19762691/SRR19762691.lite	HG02968		
SRR19762698	SAMN29221195	SRX15807355	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02450_batch06_rep1	1500773974;1518111816	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/098/SRR19762698/SRR19762698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/098/SRR19762698/SRR19762698_2.fastq.gz			2136357667	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/098/SRR19762698/SRR19762698.lite	HG02450		
SRR19762699	SAMN29221193	SRX15807353	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02439_batch11_rep1	1384604491;1391477561	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/099/SRR19762699/SRR19762699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/099/SRR19762699/SRR19762699_2.fastq.gz			2034976045	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/099/SRR19762699/SRR19762699.lite	HG02439		
SRR19762700	SAMN29221192	SRX15807352	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02429_batch05_rep1	2758456049;2750786776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/000/SRR19762700/SRR19762700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/000/SRR19762700/SRR19762700_2.fastq.gz			4000659994	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/000/SRR19762700/SRR19762700.lite	HG02429		
SRR19762701	SAMN29221194	SRX15807354	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02449_batch09_rep1	1969779279;1975553575	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/001/SRR19762701/SRR19762701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/001/SRR19762701/SRR19762701_2.fastq.gz			2834244651	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/001/SRR19762701/SRR19762701.lite	HG02449		
SRR19762705	SAMN29221189	SRX15807348	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02396_batch13_rep1	1834018429;1836250294	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/005/SRR19762705/SRR19762705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/005/SRR19762705/SRR19762705_2.fastq.gz			2618898092	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/005/SRR19762705/SRR19762705.lite	HG02396		
SRR19762706	SAMN29221187	SRX15807346	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02389_batch01_rep1	1318666535;1320961677	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/006/SRR19762706/SRR19762706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/006/SRR19762706/SRR19762706_2.fastq.gz			1872662576	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/006/SRR19762706/SRR19762706.lite	HG02389		
SRR19762708	SAMN29221188	SRX15807347	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02394_batch04_rep1	1419784450;1421951752	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/008/SRR19762708/SRR19762708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/008/SRR19762708/SRR19762708_2.fastq.gz			2074980262	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/008/SRR19762708/SRR19762708.lite	HG02394		
SRR19762719	SAMN29221140	SRX15807334	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02053_batch07_rep1	1506035495;1508012280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/019/SRR19762719/SRR19762719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/019/SRR19762719/SRR19762719_2.fastq.gz			2145732374	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/019/SRR19762719/SRR19762719.lite	HG02053		
SRR19762721	SAMN29221137	SRX15807331	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02026_batch16_rep1	1414688949;1433079337	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/021/SRR19762721/SRR19762721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/021/SRR19762721/SRR19762721_2.fastq.gz			2111700779	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/021/SRR19762721/SRR19762721.lite	HG02026		
SRR19762722	SAMN29221139	SRX15807333	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02052_batch08_rep1	1482190909;1484884644	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/022/SRR19762722/SRR19762722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/022/SRR19762722/SRR19762722_2.fastq.gz			2127525551	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/022/SRR19762722/SRR19762722.lite	HG02052		
SRR19762724	SAMN29221136	SRX15807330	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02025_batch12_rep1	1465953820;1472792130	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/024/SRR19762724/SRR19762724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/024/SRR19762724/SRR19762724_2.fastq.gz			2151365339	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/024/SRR19762724/SRR19762724.lite	HG02025		
SRR19762725	SAMN29221135	SRX15807329	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02023_batch06_rep1	1585914359;1604751160	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/025/SRR19762725/SRR19762725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/025/SRR19762725/SRR19762725_2.fastq.gz			2255528656	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/025/SRR19762725/SRR19762725.lite	HG02023		
SRR19762726	SAMN29221096	SRX15807327	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01765_batch12_rep1	1169458162;1167725486	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/026/SRR19762726/SRR19762726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/026/SRR19762726/SRR19762726_2.fastq.gz			1715482563	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/026/SRR19762726/SRR19762726.lite	HG01765		
SRR19762727	SAMN29221094	SRX15807325	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01695_batch07_rep1	1703130647;1706389626	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/027/SRR19762727/SRR19762727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/027/SRR19762727/SRR19762727_2.fastq.gz			2432732092	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/027/SRR19762727/SRR19762727.lite	HG01695		
SRR19762728	SAMN29221093	SRX15807324	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01686_batch16_rep1	1256734901;1266361960	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/028/SRR19762728/SRR19762728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/028/SRR19762728/SRR19762728_2.fastq.gz			1847890544	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/028/SRR19762728/SRR19762728.lite	HG01686		
SRR19762731	SAMN29221092	SRX15807323	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01684_batch06_rep1	1679068802;1699273713	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/031/SRR19762731/SRR19762731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/031/SRR19762731/SRR19762731_2.fastq.gz			2396584757	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/031/SRR19762731/SRR19762731.lite	HG01684		
SRR19762733	SAMN29221090	SRX15807320	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01669_batch04_rep1	1405493326;1406501285	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/033/SRR19762733/SRR19762733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/033/SRR19762733/SRR19762733_2.fastq.gz			2084246797	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/033/SRR19762733/SRR19762733.lite	HG01669		
SRR19762734	SAMN29221088	SRX15807318	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01615_batch13_rep1	1569016612;1571604112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/034/SRR19762734/SRR19762734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/034/SRR19762734/SRR19762734_2.fastq.gz			2244247908	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/034/SRR19762734/SRR19762734.lite	HG01615		
SRR19762735	SAMN29221087	SRX15807317	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01613_batch02_rep1	1449182767;1452015769	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/035/SRR19762735/SRR19762735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/035/SRR19762735/SRR19762735_2.fastq.gz			2054983145	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/035/SRR19762735/SRR19762735.lite	HG01613		
SRR19762740	SAMN29221046	SRX15807313	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01284_batch16_rep1	1182383324;1186673315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/040/SRR19762740/SRR19762740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/040/SRR19762740/SRR19762740_2.fastq.gz			1725462597	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/040/SRR19762740/SRR19762740.lite	HG01284		
SRR19762746	SAMN29220934	SRX15807308	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG00130_batch05_rep1	2773009489;2767969074	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/046/SRR19762746/SRR19762746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/046/SRR19762746/SRR19762746_2.fastq.gz			3971252572	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/046/SRR19762746/SRR19762746.lite	HG00130		
SRR19762747	SAMN29221041	SRX15807307	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01250_batch09_rep1	1576723000;1581254601	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/047/SRR19762747/SRR19762747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/047/SRR19762747/SRR19762747_2.fastq.gz			2270941840	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/047/SRR19762747/SRR19762747.lite	HG01250		
SRR19762749	SAMN29221039	SRX15807305	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01204_batch01_rep1	1494290168;1497683346	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/049/SRR19762749/SRR19762749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/049/SRR19762749/SRR19762749_2.fastq.gz			2126615829	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/049/SRR19762749/SRR19762749.lite	HG01204		
SRR19762750	SAMN29221038	SRX15807304	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01190_batch17_rep1	3954451868;3952424022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/050/SRR19762750/SRR19762750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/050/SRR19762750/SRR19762750_2.fastq.gz			5590423388	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/050/SRR19762750/SRR19762750.lite	HG01190		
SRR19762752	SAMN29221036	SRX15807302	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01174_batch04_rep1	1341974322;1343789620	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/052/SRR19762752/SRR19762752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/052/SRR19762752/SRR19762752_2.fastq.gz			1949508660	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/052/SRR19762752/SRR19762752.lite	HG01174		
SRR19762757	SAMN29220931	SRX15807301	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG00121_batch11_rep3	1376604900;1379785467	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/057/SRR19762757/SRR19762757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/057/SRR19762757/SRR19762757_2.fastq.gz			2003727820	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/057/SRR19762757/SRR19762757.lite	HG00121		
SRR19762760	SAMN29221004	SRX15807293	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG00663_batch11_rep1	1168595051;1171456096	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/060/SRR19762760/SRR19762760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/060/SRR19762760/SRR19762760_2.fastq.gz			1713687605	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/060/SRR19762760/SRR19762760.lite	HG00663		
SRR19762761	SAMN29221002	SRX15807291	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG00653_batch12_rep1	1472868525;1478283116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/061/SRR19762761/SRR19762761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/061/SRR19762761/SRR19762761_2.fastq.gz			2144240294	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/061/SRR19762761/SRR19762761.lite	HG00653		
SRR19762767	SAMN29221210	SRX15807583	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02580_batch10_rep1	1541103254;1548689737	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/067/SRR19762767/SRR19762767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/067/SRR19762767/SRR19762767_2.fastq.gz			2199256335	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/067/SRR19762767/SRR19762767.lite	HG02580		
SRR19762773	SAMN29221180	SRX15807577	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02332_batch16_rep1	1749035296;1758639844	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/073/SRR19762773/SRR19762773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/073/SRR19762773/SRR19762773_2.fastq.gz			2549731037	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/073/SRR19762773/SRR19762773.lite	HG02332		
SRR19762775	SAMN29221181	SRX15807578	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02334_batch05_rep1	2727438049;2719437773	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/075/SRR19762775/SRR19762775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/075/SRR19762775/SRR19762775_2.fastq.gz			3948663221	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/075/SRR19762775/SRR19762775.lite	HG02334		
SRR19762778	SAMN29221178	SRX15807574	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02312_batch03_rep1	1389225475;1394637252	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/078/SRR19762778/SRR19762778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/078/SRR19762778/SRR19762778_2.fastq.gz			1964853976	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/078/SRR19762778/SRR19762778.lite	HG02312		
SRR19762783	SAMN29221177	SRX15807573	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG02307_batch01_rep1	1540035155;1541964228	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/083/SRR19762783/SRR19762783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/083/SRR19762783/SRR19762783_2.fastq.gz			2198565897	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/083/SRR19762783/SRR19762783.lite	HG02307		
SRR19762790	SAMN29221134	SRX15807566	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01988_batch11_rep1	2244968857;2250529656	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/090/SRR19762790/SRR19762790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/090/SRR19762790/SRR19762790_2.fastq.gz			3260221367	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/090/SRR19762790/SRR19762790.lite	HG01988		
SRR19762796	SAMN29221126	SRX15807557	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01939_batch08_rep1	1301754713;1309605799	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/096/SRR19762796/SRR19762796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/096/SRR19762796/SRR19762796_2.fastq.gz			1886787788	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/096/SRR19762796/SRR19762796.lite	HG01939		
SRR19762798	SAMN29221123	SRX15807554	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01920_batch13_rep1	1500430215;1502372903	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/098/SRR19762798/SRR19762798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/098/SRR19762798/SRR19762798_2.fastq.gz			2151625080	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/098/SRR19762798/SRR19762798.lite	HG01920		
SRR19762800	SAMN29221084	SRX15807552	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01606_batch05_rep1	2635650930;2629407220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/000/SRR19762800/SRR19762800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/000/SRR19762800/SRR19762800_2.fastq.gz			3819644864	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/000/SRR19762800/SRR19762800.lite	HG01606		
SRR19762801	SAMN29221083	SRX15807551	PRJNA851328	9606	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000	HG01600_batch16_rep1	1494971372;1508644407	ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/001/SRR19762801/SRR19762801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR197/001/SRR19762801/SRR19762801_2.fastq.gz			2207347709	ftp.sra.ebi.ac.uk/vol1/srr/SRR197/001/SRR19762801/SRR19762801.lite	HG01600		
